cid	is_parent	name	parent_cid	
50018813	false	纸尿裤\/拉拉裤\/纸尿片	50014812
50009522	false	奶瓶	50014812
50012546	false	湿巾	50014812
50013866	true	童床\/婴儿床\/摇篮\/餐椅	50014812
50012711	true	布尿裤\/尿垫	50014812
50014248	true	宝宝洗浴护肤品	50014812
50012412	true	睡袋\/凉席\/枕头\/床品	50014812
50009521	true	水杯\/餐具\/研磨\/附件	50014812
50012436	true	理发器\/指甲钳\/体温计等日常护理小用品	50014812
50006020	true	背带\/学步带\/出行用品	50014812
50005952	true	防撞\/提醒\/安全\/保护	50014812
50012448	true	牙胶\/牙刷\/牙膏	50014812
50012466	true	清洁液\/洗衣液\/柔顺剂	50014812
50018391	true	消毒\/吸奶器\/小家电	50014812
50018394	false	驱蚊\/退烧\/感冒贴	50014812
211112	false	其它婴童用品	50014812
50022520	true	婴儿手推车\/学步车	50014812
50148003	true	儿童房\/桌椅\/家具	50014812
50228003	false	奶嘴\/安抚奶嘴	50014812
50012374	true	防辐射	50022517
50012354	true	孕妇装	50022517
50023573	false	孕妇裤\/托腹裤	50022517
50012314	true	产妇帽\/孕妇袜\/孕妇鞋	50022517
50023613	true	家居服\/哺乳装\/秋衣裤	50022517
50016687	true	哺乳文胸\/内裤\/产检裤	50022517
50023660	true	束缚带\/产妇瘦身塑体衣\/盆骨矫正带	50022517
50005961	false	妈咪包\/袋	50022517
50011864	false	早孕检测	50022517
50006000	true	妈妈产前产后用品	50022517
50010392	false	孕产妇奶粉	50022517
50026457	true	孕产妇护肤\/洗护\/祛纹	50022517
50026460	true	孕产妇营养品	50022517
50026471	true	月子营养	50022517
50014512	false	婴儿礼盒	50008165
50010537	false	连身衣\/爬服\/哈衣	50008165
50012431	false	肚围\/护脐带\/肚兜	50008165
50010530	false	披风\/斗篷	50008165
50010524	false	马甲	50008165
50013693	false	裙子	50008165
50013618	false	裤子	50008165
50012433	false	婴童内衣裤\/睡衣	50008165
50013189	false	T恤	50008165
